Event Number,Longest Track Length (cm),2nd Longest Track Length (cm),3rd Longest Track Length (cm)
3129,471.253956,144.5647005,51.09856487
3130,618.2014228,196.0321003,88.91121716
3131,142.9583542,114.8911951,30.34360897
3132,173.9857432,169.59793,128.0214807
3133,424.1998102,180.497407,89.40022627
3134,113.9963695,84.94598627,1.872141358
3135,477.7242239,197.2957456,185.9785362
3136,411.3509304,100.1234881,45.09659623
3137,163.8820329,132.9204325,30.67766583
3138,191.1047704,55.94915322,38.81366229
3139,118.2751938,98.9906682,1.433413492
3140,167.4400517,70.48861154,10.9232856
3141,581.8166021,125.3598485,123.810805
3142,515.8879318,132.4036023,18.52073484
3143,196.8775269,178.7932086,102.3557137
3144,112.7650212,100.7858863,44.14302587
3145,772.9780567,195.4370543,5.061763342
3146,783.2852829,129.3358072,108.809161
3147,594.4768383,131.6250812,121.2359135
3148,608.2803208,104.4960229,10.39245965
3149,476.5168209,128.2695612,32.50112311
3150,703.8082798,106.3887316,26.31366815
3151,196.2658885,125.3193906,5.321819938
3152,594.1071854,119.5688133,95.70516267
3153,513.7186054,177.8076523,71.89642849
3154,655.5240611,198.4954151,36.46380785
3155,158.6546882,103.3597759,97.18489987
3156,118.8653452,55.35722425,49.51734276
3157,671.7690645,156.9383037,96.0195748
3158,125.7479344,81.95182473,22.03886787
3159,761.7057194,151.0273951,55.53526349
3160,752.4063684,115.6465399,64.83602488
3161,505.5636539,188.9153725,163.558283
3162,447.7057194,196.2976867,19.76783
3163,100.1478181,47.7683416,2.422890093
3164,710.9019504,119.7200584,12.45654915
3165,176.1423665,10.71129177,9.023715705
3166,431.6160126,188.3817765,142.2750173
3167,544.5177045,164.9361331,24.57621208
3168,435.2627762,143.5894217,48.86562946
3169,748.9528835,162.2364459,18.62977867
3170,198.503973,88.44560019,62.47731078
3171,133.4845981,124.1180081,45.22961649
3172,454.4227592,148.9105132,45.6331324
3173,782.7706145,101.8850656,82.47659416
3174,771.2251876,148.7342431,91.60528444
3175,115.7732838,102.8027002,82.36463841
3176,189.3910747,83.59869428,12.80714857
3177,158.7821039,77.49470141,28.08439167
3178,189.7507313,98.39731868,56.32210638
3179,454.1639037,112.1765296,46.09531377
3180,637.6469718,111.2845814,107.3411445
3181,171.1039723,71.56771725,10.3010596
3182,112.9940997,85.43145205,22.51779187
3183,175.7441069,114.9718088,70.509072
3184,656.2643533,113.4893066,48.02386863
3185,633.5355465,139.6621568,52.15941726
3186,156.7590094,41.08927502,10.47053605
3187,572.0122129,125.4810755,59.50152507
3188,121.0817933,72.35096749,50.23341502
3189,114.3734349,19.41144745,17.93193077
3190,663.0282979,102.5417014,1.748636099
3191,617.7644871,129.7825332,83.5711079
3192,125.7192137,1.386088725,0.882987699
3193,500.347602,120.6102334,39.55860393
3194,173.8672121,139.1000338,83.13543607
3195,181.6554041,10.80854373,1.193167236
3196,179.8317189,145.6601882,67.99478044
3197,712.9678215,110.6997235,60.29408041
3198,103.5102784,40.70462516,35.03181627
3199,195.3472119,61.26864685,43.28701734
3200,754.9883979,163.517213,47.82616744
3201,135.1878515,33.44918288,27.136261
3202,124.698673,73.43964793,2.588623622
3203,102.9871342,21.3708662,4.828949853
3204,124.7131102,75.22514007,39.82970401
3205,128.3973451,41.20783684,9.132862776
3206,733.889975,109.8988755,99.76643149
3207,708.5568099,117.5843313,111.3886084
3208,126.1786769,68.10129917,3.469401393
3209,187.0440041,145.1272816,72.59054934
3210,640.201081,162.4897402,59.54350068
3211,165.4878108,14.31280148,4.932531
3212,552.2467222,168.3810221,13.63044222
3213,161.6894131,105.114451,85.54599282
3214,622.9028809,127.8196191,21.30178673
3215,690.5252769,193.8718501,149.493292
3216,134.6038955,131.4524421,33.64153307
3217,183.8605238,171.1744457,61.90767575
3218,516.6702254,140.3317223,101.4999926
3219,728.380022,142.8701395,134.6398784
3220,161.1592477,121.2798014,119.4870272
3221,135.915591,83.00517738,75.82115659
3222,618.7442344,151.2791085,68.80782618
3223,404.2607238,159.0308326,18.72950318
3224,435.7901517,133.7997644,30.33324924
3225,109.1464611,2.52477811,1.08526196
3226,124.6410111,93.72739123,66.22942772
3227,175.2382722,84.23026853,82.49276722
3228,127.6331863,29.20573546,1.751996743
3229,126.5850674,85.71544622,33.44371595
3230,160.8193018,104.5093854,58.69327889
3231,119.7619451,7.624983767,2.623650129
3232,189.6223576,134.8369179,133.1798096
3233,437.3830185,146.5915229,70.11792818
3234,706.2510467,121.3495043,110.6060714
3235,136.4921115,25.58820241,0.187225853
3236,141.8293219,25.76744645,18.66902618
3237,768.5578378,115.0676125,95.82728708
3238,141.5110515,93.43583956,0.434989578
3239,556.9349269,109.8999222,23.54640906
3240,128.5774683,71.95616766,24.72146104
3241,112.6937593,30.25891322,10.94827027
3242,577.6179198,140.8531546,10.03169948
3243,114.6419741,92.31153729,55.36445966
3244,135.7979438,88.90165167,43.03009035
3245,442.0820633,191.882472,156.0456346
3246,735.1921323,104.8317398,25.48513866
3247,616.6162696,198.3771174,37.34653154
3248,172.5330382,132.6227753,132.2233332
3249,616.1218619,102.9769638,1.275492731
3250,179.2062813,5.737451174,3.99875526
3251,400.3260679,138.9977703,27.43712674
3252,189.224647,173.5841859,153.8351926
3253,156.6959748,92.05398484,19.23904768
3254,129.0545133,57.31866914,5.63431937
3255,650.7076378,180.7110201,20.50113335
3256,754.3813358,165.7416091,94.54901088
3257,486.0133798,147.8358944,21.21973297
3258,103.9269879,27.80370808,16.22196104
3259,746.217323,187.1628729,181.496971
3260,458.4224312,142.2261415,105.3386983
3261,187.3081795,72.30778203,39.13460729
3262,483.619569,144.0957815,71.34203839
3263,121.7625578,70.07427045,26.86175287
3264,741.8191622,166.170695,96.3636869
3265,139.0064677,25.84990575,24.25503421
3266,586.7634812,148.7020294,85.26606635
3267,773.7328875,123.5706752,48.724346
3268,470.1137614,195.9687599,54.2583394
3269,479.3199695,171.4264935,56.54547263
3270,428.3081752,171.1597962,95.13623925
3271,448.5950809,163.5341464,149.996802
3272,157.3012997,155.1044329,111.6422277
3273,118.4379497,19.08162063,14.84236236
3274,514.271948,171.7026538,142.1481536
3275,190.6332021,50.29657202,20.38910796
3276,423.6088723,120.912157,86.22559473
3277,109.9325692,48.76118619,14.56813051
3278,140.7328707,75.79285965,17.8862327
3279,123.7196437,41.95083043,6.248941847
3280,110.095636,40.58550992,32.20596567
3281,129.7840458,10.25857119,0.638700097
3282,729.7162719,170.2523523,72.44701376
3283,607.6221127,180.7351497,86.96202835
3284,426.2526923,192.1324998,141.9251026
3285,141.3536641,92.87741587,16.2477793
3286,126.8461801,4.570493128,0.449554351
3287,139.5435943,87.85221044,4.39268236
3288,577.7162584,196.2772157,31.48686644
3289,120.3800905,117.0211545,11.5263017
3290,413.2455509,103.3281433,41.17750929
3291,459.9373136,121.990108,27.89361117
3292,456.0386534,187.7873455,28.67244319
3293,189.6276483,2.673527014,0.151118822
3294,410.7815601,186.907187,42.76743566
3295,436.6957425,187.5717561,128.1642935
3296,189.1786794,93.91624149,77.48682713
3297,725.86492,131.1868724,81.52536197
3298,569.2114059,126.9708331,86.03161592
3299,138.8818919,128.8083377,12.24564605
3300,475.448752,169.0771429,117.4051514
3301,182.269278,81.47781043,3.360052757
3302,167.755947,21.82395362,19.45388222
3303,149.1596382,84.13546613,3.519140817
3304,114.7520598,62.82535048,20.71446778
3305,505.9952212,180.1971522,137.8366511
3306,762.1455958,151.8511644,101.5942486
3307,593.034566,166.6082231,14.09463774
3308,161.6442686,16.36324372,5.727771378
3309,185.4138241,184.6212227,10.42546287
3310,136.1138681,34.00833711,26.20017288
3311,138.445954,17.1895161,3.025352506
3312,104.690658,32.86193908,28.24536454
3313,410.6748542,166.8605029,91.57218247
3314,137.8805942,119.0808115,51.96786843
3315,186.0539877,90.63302528,55.24897067
3316,176.353043,34.96524396,23.48045967
3317,157.4334974,55.11525075,4.547707536
3318,196.6164683,183.3468375,164.4758399
3319,501.2955179,134.4962595,116.1083139
3320,174.2753724,110.3383049,24.36804211
3321,473.2768885,148.6656057,29.53704415
3322,584.3732057,120.6011223,85.51730126
3323,116.476283,108.6910208,92.92447446
3324,479.8986043,135.641164,120.9955096
3325,110.6166116,6.513517123,1.370086978
3326,101.6825694,29.20082153,17.77178702
3327,773.0690456,193.1828321,62.69042035
3328,132.4100925,50.37387419,30.37333221
3329,794.1256987,150.5704552,130.1885748
3330,524.8016198,199.2132351,38.06064329
3331,796.2158841,157.2532343,44.76094234
3332,576.9179425,167.2643881,146.1190505
3333,414.7409969,168.0214104,37.86100071
3334,121.5129182,107.2119747,14.69607941
3335,186.8113096,167.4458065,123.9886629
3336,101.0454752,67.33899339,19.05658749
3337,160.5781773,4.23336018,2.350514452
3338,116.1074247,72.79415904,64.93023721
3339,159.3004093,9.8457509,1.667672976
3340,448.1628988,128.997487,22.20585708
3341,719.3918489,138.889372,91.43019954
3342,484.4698807,116.3603027,78.65743597
3343,129.3006903,119.4275208,68.39873657
3344,444.7148681,148.017637,101.3374182
3345,471.253956,144.5647005,51.09856487
3346,618.2014228,196.0321003,88.91121716
3347,142.9583542,114.8911951,30.34360897
3348,173.9857432,169.59793,128.0214807
3349,424.1998102,180.497407,89.40022627
3350,113.9963695,84.94598627,1.872141358
3351,477.7242239,197.2957456,185.9785362
3352,411.3509304,100.1234881,45.09659623
3353,163.8820329,132.9204325,30.67766583
3354,191.1047704,55.94915322,38.81366229
3355,118.2751938,98.9906682,1.433413492
3356,167.4400517,70.48861154,10.9232856
3357,581.8166021,125.3598485,123.810805
3358,515.8879318,132.4036023,18.52073484
3359,196.8775269,178.7932086,102.3557137
3360,112.7650212,100.7858863,44.14302587
3361,772.9780567,195.4370543,5.061763342
3362,783.2852829,129.3358072,108.809161
3363,594.4768383,131.6250812,121.2359135
3364,608.2803208,104.4960229,10.39245965
3365,476.5168209,128.2695612,32.50112311
3366,703.8082798,106.3887316,26.31366815
3367,196.2658885,125.3193906,5.321819938
3368,594.1071854,119.5688133,95.70516267
3369,513.7186054,177.8076523,71.89642849
3370,655.5240611,198.4954151,36.46380785
3371,158.6546882,103.3597759,97.18489987
3372,118.8653452,55.35722425,49.51734276
3373,671.7690645,156.9383037,96.0195748
3374,125.7479344,81.95182473,22.03886787
3375,761.7057194,151.0273951,55.53526349
3376,752.4063684,115.6465399,64.83602488
3377,505.5636539,188.9153725,163.558283
3378,447.7057194,196.2976867,19.76783
3379,100.1478181,47.7683416,2.422890093
3380,710.9019504,119.7200584,12.45654915
3381,176.1423665,10.71129177,9.023715705
3382,431.6160126,188.3817765,142.2750173
3383,544.5177045,164.9361331,24.57621208
3384,435.2627762,143.5894217,48.86562946
3385,748.9528835,162.2364459,18.62977867
3386,198.503973,88.44560019,62.47731078
3387,133.4845981,124.1180081,45.22961649
3388,454.4227592,148.9105132,45.6331324
3389,782.7706145,101.8850656,82.47659416
3390,771.2251876,148.7342431,91.60528444
3391,115.7732838,102.8027002,82.36463841
3392,189.3910747,83.59869428,12.80714857
3393,158.7821039,77.49470141,28.08439167
3394,189.7507313,98.39731868,56.32210638
3395,454.1639037,112.1765296,46.09531377
3396,637.6469718,111.2845814,107.3411445
3397,171.1039723,71.56771725,10.3010596
3398,112.9940997,85.43145205,22.51779187
3399,175.7441069,114.9718088,70.509072
3400,656.2643533,113.4893066,48.02386863
3401,633.5355465,139.6621568,52.15941726
3402,156.7590094,41.08927502,10.47053605
3403,572.0122129,125.4810755,59.50152507
3404,121.0817933,72.35096749,50.23341502
3405,114.3734349,19.41144745,17.93193077
3406,663.0282979,102.5417014,1.748636099
3407,617.7644871,129.7825332,83.5711079
3408,125.7192137,1.386088725,0.882987699
3409,500.347602,120.6102334,39.55860393
3410,173.8672121,139.1000338,83.13543607
3411,181.6554041,10.80854373,1.193167236
3412,179.8317189,145.6601882,67.99478044
3413,712.9678215,110.6997235,60.29408041
3414,103.5102784,40.70462516,35.03181627
3415,195.3472119,61.26864685,43.28701734
3416,754.9883979,163.517213,47.82616744
3417,135.1878515,33.44918288,27.136261
3418,124.698673,73.43964793,2.588623622
3419,102.9871342,21.3708662,4.828949853
3420,124.7131102,75.22514007,39.82970401
3421,128.3973451,41.20783684,9.132862776
3422,733.889975,109.8988755,99.76643149
3423,708.5568099,117.5843313,111.3886084
3424,126.1786769,68.10129917,3.469401393
3425,187.0440041,145.1272816,72.59054934
3426,640.201081,162.4897402,59.54350068
3427,165.4878108,14.31280148,4.932531
3428,552.2467222,168.3810221,13.63044222
3429,161.6894131,105.114451,85.54599282
3430,622.9028809,127.8196191,21.30178673
3431,690.5252769,193.8718501,149.493292
3432,134.6038955,131.4524421,33.64153307
3433,183.8605238,171.1744457,61.90767575
3434,516.6702254,140.3317223,101.4999926
3435,728.380022,142.8701395,134.6398784
3436,161.1592477,121.2798014,119.4870272
3437,135.915591,83.00517738,75.82115659
3438,618.7442344,151.2791085,68.80782618
3439,404.2607238,159.0308326,18.72950318
3440,435.7901517,133.7997644,30.33324924
3441,109.1464611,2.52477811,1.08526196
3442,124.6410111,93.72739123,66.22942772
3443,175.2382722,84.23026853,82.49276722
3444,127.6331863,29.20573546,1.751996743
3445,126.5850674,85.71544622,33.44371595
3446,160.8193018,104.5093854,58.69327889
3447,119.7619451,7.624983767,2.623650129
3448,189.6223576,134.8369179,133.1798096
3449,437.3830185,146.5915229,70.11792818
3450,706.2510467,121.3495043,110.6060714
3451,136.4921115,25.58820241,0.187225853
3452,141.8293219,25.76744645,18.66902618
3453,768.5578378,115.0676125,95.82728708
3454,141.5110515,93.43583956,0.434989578
3455,556.9349269,109.8999222,23.54640906
3456,128.5774683,71.95616766,24.72146104
3457,112.6937593,30.25891322,10.94827027
3458,577.6179198,140.8531546,10.03169948
3459,114.6419741,92.31153729,55.36445966
3460,135.7979438,88.90165167,43.03009035
3461,442.0820633,191.882472,156.0456346
3462,735.1921323,104.8317398,25.48513866
3463,616.6162696,198.3771174,37.34653154
3464,172.5330382,132.6227753,132.2233332
3465,616.1218619,102.9769638,1.275492731
3466,179.2062813,5.737451174,3.99875526
3467,400.3260679,138.9977703,27.43712674
3468,189.224647,173.5841859,153.8351926
3469,156.6959748,92.05398484,19.23904768
3470,129.0545133,57.31866914,5.63431937
3471,650.7076378,180.7110201,20.50113335
3472,754.3813358,165.7416091,94.54901088
3473,486.0133798,147.8358944,21.21973297
3474,103.9269879,27.80370808,16.22196104
3475,746.217323,187.1628729,181.496971
3476,458.4224312,142.2261415,105.3386983
3477,187.3081795,72.30778203,39.13460729
3478,483.619569,144.0957815,71.34203839
3479,121.7625578,70.07427045,26.86175287
3480,741.8191622,166.170695,96.3636869
3481,139.0064677,25.84990575,24.25503421
3482,586.7634812,148.7020294,85.26606635
3483,773.7328875,123.5706752,48.724346
3484,470.1137614,195.9687599,54.2583394
3485,479.3199695,171.4264935,56.54547263
3486,428.3081752,171.1597962,95.13623925
3487,448.5950809,163.5341464,149.996802
3488,157.3012997,155.1044329,111.6422277
3489,118.4379497,19.08162063,14.84236236
3490,514.271948,171.7026538,142.1481536
3491,190.6332021,50.29657202,20.38910796
3492,423.6088723,120.912157,86.22559473
3493,109.9325692,48.76118619,14.56813051
3494,140.7328707,75.79285965,17.8862327
3495,123.7196437,41.95083043,6.248941847
3496,110.095636,40.58550992,32.20596567
3497,129.7840458,10.25857119,0.638700097
3498,729.7162719,170.2523523,72.44701376
3499,607.6221127,180.7351497,86.96202835
3500,426.2526923,192.1324998,141.9251026
3501,141.3536641,92.87741587,16.2477793
3502,126.8461801,4.570493128,0.449554351
3503,139.5435943,87.85221044,4.39268236
3504,577.7162584,196.2772157,31.48686644
3505,120.3800905,117.0211545,11.5263017
3506,413.2455509,103.3281433,41.17750929
3507,459.9373136,121.990108,27.89361117
3508,456.0386534,187.7873455,28.67244319
3509,189.6276483,2.673527014,0.151118822
3510,410.7815601,186.907187,42.76743566
3511,436.6957425,187.5717561,128.1642935
3512,189.1786794,93.91624149,77.48682713
3513,725.86492,131.1868724,81.52536197
3514,569.2114059,126.9708331,86.03161592
3515,138.8818919,128.8083377,12.24564605
3516,475.448752,169.0771429,117.4051514
3517,182.269278,81.47781043,3.360052757
3518,167.755947,21.82395362,19.45388222
3519,149.1596382,84.13546613,3.519140817
3520,114.7520598,62.82535048,20.71446778
3521,505.9952212,180.1971522,137.8366511
3522,762.1455958,151.8511644,101.5942486
3523,593.034566,166.6082231,14.09463774
3524,161.6442686,16.36324372,5.727771378
3525,185.4138241,184.6212227,10.42546287
3526,136.1138681,34.00833711,26.20017288
3527,138.445954,17.1895161,3.025352506
3528,104.690658,32.86193908,28.24536454
3529,410.6748542,166.8605029,91.57218247
3530,137.8805942,119.0808115,51.96786843
3531,186.0539877,90.63302528,55.24897067
3532,176.353043,34.96524396,23.48045967
3533,157.4334974,55.11525075,4.547707536
3534,196.6164683,183.3468375,164.4758399
3535,501.2955179,134.4962595,116.1083139
3536,174.2753724,110.3383049,24.36804211
3537,473.2768885,148.6656057,29.53704415
3538,584.3732057,120.6011223,85.51730126
3539,116.476283,108.6910208,92.92447446
3540,479.8986043,135.641164,120.9955096
3541,110.6166116,6.513517123,1.370086978
3542,101.6825694,29.20082153,17.77178702
3543,773.0690456,193.1828321,62.69042035
3544,132.4100925,50.37387419,30.37333221
3545,794.1256987,150.5704552,130.1885748
3546,524.8016198,199.2132351,38.06064329
3547,796.2158841,157.2532343,44.76094234
3548,576.9179425,167.2643881,146.1190505
3549,414.7409969,168.0214104,37.86100071
3550,121.5129182,107.2119747,14.69607941
3551,186.8113096,167.4458065,123.9886629
3552,101.0454752,67.33899339,19.05658749
3553,160.5781773,4.23336018,2.350514452
3554,116.1074247,72.79415904,64.93023721
3555,159.3004093,9.8457509,1.667672976
3556,448.1628988,128.997487,22.20585708
3557,719.3918489,138.889372,91.43019954
3558,484.4698807,116.3603027,78.65743597
3559,129.3006903,119.4275208,68.39873657
3560,444.7148681,148.017637,101.3374182
3561,471.253956,144.5647005,51.09856487
3562,618.2014228,196.0321003,88.91121716
3563,142.9583542,114.8911951,30.34360897
3564,173.9857432,169.59793,128.0214807
3565,424.1998102,180.497407,89.40022627
3566,113.9963695,84.94598627,1.872141358
3567,477.7242239,197.2957456,185.9785362
3568,411.3509304,100.1234881,45.09659623
3569,163.8820329,132.9204325,30.67766583
3570,191.1047704,55.94915322,38.81366229
3571,118.2751938,98.9906682,1.433413492
3572,167.4400517,70.48861154,10.9232856
3573,581.8166021,125.3598485,123.810805
3574,515.8879318,132.4036023,18.52073484
3575,196.8775269,178.7932086,102.3557137
3576,112.7650212,100.7858863,44.14302587
3577,772.9780567,195.4370543,5.061763342
3578,783.2852829,129.3358072,108.809161
3579,594.4768383,131.6250812,121.2359135
3580,608.2803208,104.4960229,10.39245965
3581,476.5168209,128.2695612,32.50112311
3582,703.8082798,106.3887316,26.31366815
3583,196.2658885,125.3193906,5.321819938
3584,594.1071854,119.5688133,95.70516267
3585,513.7186054,177.8076523,71.89642849
3586,655.5240611,198.4954151,36.46380785
3587,158.6546882,103.3597759,97.18489987
3588,118.8653452,55.35722425,49.51734276
3589,671.7690645,156.9383037,96.0195748
3590,125.7479344,81.95182473,22.03886787
3591,761.7057194,151.0273951,55.53526349
3592,752.4063684,115.6465399,64.83602488
3593,505.5636539,188.9153725,163.558283
3594,447.7057194,196.2976867,19.76783
3595,100.1478181,47.7683416,2.422890093
3596,710.9019504,119.7200584,12.45654915
3597,176.1423665,10.71129177,9.023715705
3598,431.6160126,188.3817765,142.2750173
3599,544.5177045,164.9361331,24.57621208
3600,435.2627762,143.5894217,48.86562946
3601,748.9528835,162.2364459,18.62977867
3602,198.503973,88.44560019,62.47731078
3603,133.4845981,124.1180081,45.22961649
3604,454.4227592,148.9105132,45.6331324
3605,782.7706145,101.8850656,82.47659416
3606,771.2251876,148.7342431,91.60528444
3607,115.7732838,102.8027002,82.36463841
3608,189.3910747,83.59869428,12.80714857
3609,158.7821039,77.49470141,28.08439167
3610,189.7507313,98.39731868,56.32210638
3611,454.1639037,112.1765296,46.09531377
3612,637.6469718,111.2845814,107.3411445
3613,171.1039723,71.56771725,10.3010596
3614,112.9940997,85.43145205,22.51779187
3615,175.7441069,114.9718088,70.509072
3616,656.2643533,113.4893066,48.02386863
3617,633.5355465,139.6621568,52.15941726
3618,156.7590094,41.08927502,10.47053605
3619,572.0122129,125.4810755,59.50152507
3620,121.0817933,72.35096749,50.23341502
3621,114.3734349,19.41144745,17.93193077
3622,663.0282979,102.5417014,1.748636099
3623,617.7644871,129.7825332,83.5711079
3624,125.7192137,1.386088725,0.882987699
3625,500.347602,120.6102334,39.55860393
3626,173.8672121,139.1000338,83.13543607
3627,181.6554041,10.80854373,1.193167236
3628,179.8317189,145.6601882,67.99478044
3629,712.9678215,110.6997235,60.29408041
3630,103.5102784,40.70462516,35.03181627
3631,195.3472119,61.26864685,43.28701734
3632,754.9883979,163.517213,47.82616744
3633,135.1878515,33.44918288,27.136261
3634,124.698673,73.43964793,2.588623622
3635,102.9871342,21.3708662,4.828949853
3636,124.7131102,75.22514007,39.82970401
3637,128.3973451,41.20783684,9.132862776
3638,733.889975,109.8988755,99.76643149
3639,708.5568099,117.5843313,111.3886084
3640,126.1786769,68.10129917,3.469401393
3641,187.0440041,145.1272816,72.59054934
3642,640.201081,162.4897402,59.54350068
3643,165.4878108,14.31280148,4.932531
3644,552.2467222,168.3810221,13.63044222
3645,161.6894131,105.114451,85.54599282
3646,622.9028809,127.8196191,21.30178673
3647,690.5252769,193.8718501,149.493292
3648,134.6038955,131.4524421,33.64153307
3649,183.8605238,171.1744457,61.90767575
3650,516.6702254,140.3317223,101.4999926
3651,728.380022,142.8701395,134.6398784
3652,161.1592477,121.2798014,119.4870272
3653,135.915591,83.00517738,75.82115659
3654,618.7442344,151.2791085,68.80782618
3655,404.2607238,159.0308326,18.72950318
3656,435.7901517,133.7997644,30.33324924
3657,109.1464611,2.52477811,1.08526196
3658,124.6410111,93.72739123,66.22942772
3659,175.2382722,84.23026853,82.49276722
3660,127.6331863,29.20573546,1.751996743
3661,126.5850674,85.71544622,33.44371595
3662,160.8193018,104.5093854,58.69327889
3663,119.7619451,7.624983767,2.623650129
3664,189.6223576,134.8369179,133.1798096
3665,437.3830185,146.5915229,70.11792818
3666,706.2510467,121.3495043,110.6060714
3667,136.4921115,25.58820241,0.187225853
3668,141.8293219,25.76744645,18.66902618
3669,768.5578378,115.0676125,95.82728708
3670,141.5110515,93.43583956,0.434989578
3671,556.9349269,109.8999222,23.54640906
3672,128.5774683,71.95616766,24.72146104
3673,112.6937593,30.25891322,10.94827027
3674,577.6179198,140.8531546,10.03169948
3675,114.6419741,92.31153729,55.36445966
3676,135.7979438,88.90165167,43.03009035
3677,442.0820633,191.882472,156.0456346
3678,735.1921323,104.8317398,25.48513866
3679,616.6162696,198.3771174,37.34653154
3680,172.5330382,132.6227753,132.2233332
3681,616.1218619,102.9769638,1.275492731
3682,179.2062813,5.737451174,3.99875526
3683,400.3260679,138.9977703,27.43712674
3684,189.224647,173.5841859,153.8351926
3685,156.6959748,92.05398484,19.23904768
3686,129.0545133,57.31866914,5.63431937
3687,650.7076378,180.7110201,20.50113335
3688,754.3813358,165.7416091,94.54901088
3689,486.0133798,147.8358944,21.21973297
3690,103.9269879,27.80370808,16.22196104
3691,746.217323,187.1628729,181.496971
3692,458.4224312,142.2261415,105.3386983
3693,187.3081795,72.30778203,39.13460729
3694,483.619569,144.0957815,71.34203839
3695,121.7625578,70.07427045,26.86175287
3696,741.8191622,166.170695,96.3636869
3697,139.0064677,25.84990575,24.25503421
3698,586.7634812,148.7020294,85.26606635
3699,773.7328875,123.5706752,48.724346
3700,470.1137614,195.9687599,54.2583394
3701,479.3199695,171.4264935,56.54547263
3702,428.3081752,171.1597962,95.13623925
3703,448.5950809,163.5341464,149.996802
3704,157.3012997,155.1044329,111.6422277
3705,118.4379497,19.08162063,14.84236236
3706,514.271948,171.7026538,142.1481536
3707,190.6332021,50.29657202,20.38910796
3708,423.6088723,120.912157,86.22559473
3709,109.9325692,48.76118619,14.56813051
3710,140.7328707,75.79285965,17.8862327
3711,123.7196437,41.95083043,6.248941847
3712,110.095636,40.58550992,32.20596567
3713,129.7840458,10.25857119,0.638700097
3714,729.7162719,170.2523523,72.44701376
3715,607.6221127,180.7351497,86.96202835
3716,426.2526923,192.1324998,141.9251026
3717,141.3536641,92.87741587,16.2477793
3718,126.8461801,4.570493128,0.449554351
3719,139.5435943,87.85221044,4.39268236
3720,577.7162584,196.2772157,31.48686644
3721,120.3800905,117.0211545,11.5263017
3722,413.2455509,103.3281433,41.17750929
3723,459.9373136,121.990108,27.89361117
3724,456.0386534,187.7873455,28.67244319
3725,189.6276483,2.673527014,0.151118822
3726,410.7815601,186.907187,42.76743566
3727,436.6957425,187.5717561,128.1642935
3728,189.1786794,93.91624149,77.48682713
3729,725.86492,131.1868724,81.52536197
3730,569.2114059,126.9708331,86.03161592
3731,138.8818919,128.8083377,12.24564605
3732,475.448752,169.0771429,117.4051514
3733,182.269278,81.47781043,3.360052757
3734,167.755947,21.82395362,19.45388222
3735,149.1596382,84.13546613,3.519140817
3736,114.7520598,62.82535048,20.71446778
3737,505.9952212,180.1971522,137.8366511
3738,762.1455958,151.8511644,101.5942486
3739,593.034566,166.6082231,14.09463774
3740,161.6442686,16.36324372,5.727771378
3741,185.4138241,184.6212227,10.42546287
3742,136.1138681,34.00833711,26.20017288
3743,138.445954,17.1895161,3.025352506
3744,104.690658,32.86193908,28.24536454
3745,410.6748542,166.8605029,91.57218247
3746,137.8805942,119.0808115,51.96786843
3747,186.0539877,90.63302528,55.24897067
3748,176.353043,34.96524396,23.48045967
3749,157.4334974,55.11525075,4.547707536
3750,196.6164683,183.3468375,164.4758399
3751,501.2955179,134.4962595,116.1083139
3752,174.2753724,110.3383049,24.36804211
3753,473.2768885,148.6656057,29.53704415
3754,584.3732057,120.6011223,85.51730126
3755,116.476283,108.6910208,92.92447446
3756,479.8986043,135.641164,120.9955096
3757,110.6166116,6.513517123,1.370086978
3758,101.6825694,29.20082153,17.77178702
3759,773.0690456,193.1828321,62.69042035
3760,132.4100925,50.37387419,30.37333221
3761,794.1256987,150.5704552,130.1885748
3762,524.8016198,199.2132351,38.06064329
3763,796.2158841,157.2532343,44.76094234
3764,576.9179425,167.2643881,146.1190505
3765,414.7409969,168.0214104,37.86100071
3766,121.5129182,107.2119747,14.69607941
3767,186.8113096,167.4458065,123.9886629
3768,101.0454752,67.33899339,19.05658749
3769,160.5781773,4.23336018,2.350514452
3770,116.1074247,72.79415904,64.93023721
3771,159.3004093,9.8457509,1.667672976
3772,448.1628988,128.997487,22.20585708
3773,719.3918489,138.889372,91.43019954
3774,484.4698807,116.3603027,78.65743597
3775,129.3006903,119.4275208,68.39873657
3776,444.7148681,148.017637,101.3374182
3777,471.253956,144.5647005,51.09856487
3778,618.2014228,196.0321003,88.91121716
3779,142.9583542,114.8911951,30.34360897
3780,173.9857432,169.59793,128.0214807
3781,424.1998102,180.497407,89.40022627
3782,113.9963695,84.94598627,1.872141358
3783,477.7242239,197.2957456,185.9785362
3784,411.3509304,100.1234881,45.09659623
3785,163.8820329,132.9204325,30.67766583
3786,191.1047704,55.94915322,38.81366229
3787,118.2751938,98.9906682,1.433413492
3788,167.4400517,70.48861154,10.9232856
3789,581.8166021,125.3598485,123.810805
3790,515.8879318,132.4036023,18.52073484
3791,196.8775269,178.7932086,102.3557137
3792,112.7650212,100.7858863,44.14302587
3793,772.9780567,195.4370543,5.061763342
3794,783.2852829,129.3358072,108.809161
3795,594.4768383,131.6250812,121.2359135
3796,608.2803208,104.4960229,10.39245965
3797,476.5168209,128.2695612,32.50112311
3798,703.8082798,106.3887316,26.31366815
3799,196.2658885,125.3193906,5.321819938
